,description,final_label,step_c_d_choice,step_e_choice,step_f_choice,step_g_choice,step_h_choice,step_i_choice,id,DEF
280,Heidi er macht seine Arbeit weiter wie früher nur durch die ganzen Medien wird er wieder mal in falsche Licht gezogen genau wie damals in israel  das beste an ihn ist und bleibt er braucht sich bei niemanden rechtfertigen was über ihn geschrieben wird wie das er zum salafisten Szene gehört oder das er zum Islam konvertiert ist am Ende wenn er fertig ist mit seine Arbeit wird er wie in israel beweisen das es immer 2 Seiten einer mediale gibt  wenn man zb das Thema iss ansieht  hat sich jemand gefragt wie sie entstanden wurde warum die so auf einmal gut ausgerüstet ist ? Dann fragt mal dieses den Obama und die Merkel die wissen es genau ihre Taten was die machen mit den Kurden ist widerlich und nicht vertretbar aber diese terror hat auch leider der Westen eine große Schuld dran alleine nur durch die Waffen Lieferung  wenn Obama wirklich den Kurden helfen würde dann hätte er das richtig getan wie damals als er sadam gestürzt hat was auch ein Riesen Fehler der Amerikaner war,False,True,False,none,none,none,none,895929753778782,False
281,Schweineblut in alle Getränke und speisen unter mischen und dan öffentlich machen dan verhungern die,False,False,none,none,none,none,none,1012235445481545,False
282,Auch der Osten wird bald vollständig mit dieser kulturellen Bereicherung gesegnet sein. Merkel und ihre korrupten Helferlein arbeiten grad fleißig daran. Jeden Tag strömen tausende illegale Einwanderer in's Land und werden flächendeckend in Position gebracht. Die Migrationsbombe ist bereits gelegt. Es fehlt nur noch der Zünder.,False,True,False,none,none,none,none,1035162073188882,False
284,"Das Studium qualifizierter Berufe wie Arzt wird in Deutschland gar nicht anerkannt. Wer bei mir Arzt studiert hat, so 3 Jahre Uni, 1* die Woche für 2 Stunden ist vieles aber kein Arzt. 

Rechtsanwalt schafft man in 2 Monaten ohne einmal eine Schule besucht zu haben. 

Bauingenieur nennt sich jeder der im Sand eine Burg baut. Steuern ist bei mir hier kein Thema. Firma inkl. Privat so runde 10-14%

Dafür beschäftigt aber auch jeder der kann einen Gärtner und ein Hausmädchen und schafft so viele Arbeitsplätze und Auskommen für ganze Familien.

Ausländer die her kommen haben nur eins im Sinn, ausbeuten.",False,False,none,none,none,none,none,876354639069627,False
285,"Politische Schulbildung? Der Kasper kann ja mal politische und allgemeine Bildung an den Grenzübergängen anbieten! Auf dem Stundenplan bitte: Frauen gegen Ihren Willen belästigen,begrapschen und vergewaltigen? Nicht erlaubt! Steht unter Strafe! Illegale Grenzübertritte in Europa? Nicht erlaubt!  Zig Identitäten zum abkassieren von Leistungen aller Art? Nicht erlaubt! Islamisierung betreiben? Nicht erlaubt! Und damit er und seines gleichen noch was lernen,bitte CDU ,SPD und Grünen Politiker mitnehmen! Sich am Volkseigentum bereichern? Nicht erlaubt! Pädo freundliche Drecksäcke finanzieren und unterstützen? Nicht erlaubt!Gegen den Willen des Volkes regieren? Nicht erlaubt! Rentenkassen plündern? Nicht erlaubt! Kinder und Altersarmut zulassen? Nicht erlaubt! Selbst Diäten schamlos erhöhen? Nicht erlaubt!Unfassbar welche Arschlöcher momentan in diesem Land Scheiße reden dürfen!",False,True,True,True,False,True,True,1066007420104347,False
286,einfach nur asi!,False,False,none,none,none,none,none,1035402853164804,False
287,"Ein Mann mit ""Eiern"" ?? Unser Bildungssystem lebt von solchen Stiftungen! Aber wozu ausbilden,wenn wir ja die ""Fachkräfte"" aus dem Ausland reinlassen? Ich könnte nur noch kotzen??!!!!",False,False,none,none,none,none,none,881958615175896,False
288,Kranke Gesellschaft die unter zwangsneurotischer Doppelmoral leidet,False,False,none,none,none,none,none,951870394851384,False
289,"Giordano gelesen .... Allerdings hatte auch er ein Problem mit dem Islam .... 
Sollte das nicht stutzig machen , Mani Blank ? 
Weil der Nationalsozialismus genauso  eine faschistische Ideologie ist , wie der Islam .... Und wer das nicht sehen will , ist ein Realitätsverweigerer !",False,True,True,True,False,False,False,857009177670840,False
290,Es ist ein Skandal das die Vetreter jener kommunistischen Bande die damals ihre eigenen Landleute niedermachen ließen heute wieder in einem deuteschn Parlament  sitzen !!!,False,True,True,True,False,True,False,936117326426691,False
291,"Tja - jetzt weiß man zumindest, wie man die Errichtung von Asylantenheimen in der eigenen Nachbarschaft gutmenschlich-korrekt ablehnt: In der eigenen Umgebung kann man den Herren Asylanten und ""Schutzsuchenden"" eben nicht den von ihnen geforderten und ihnen zustehenden gehobenen Lebensstandard und Komfort bieten. Ein schwerwiegender Verstoß gegen die Menschenrechte!",False,False,none,none,none,none,none,987921587912931,False
292,"Ups, war zu schnell, hier nun komplett: Der Islam gehört doch nicht deswegen zu Deutschland, weil hier relativ viele Moslems leben. Dann könnte ich auch sagen, der Scheckbetrug, die Sodomie oder der illegale Organhandel gehören zu Deutschland, weil hier auch Scheckbetrüger, Sodomisten und illegale Oreganhändler leben. Hier geht es doch um eine kulturelle, zivilisatorische Kompatibilität - und diue ist nicht im Entferntesten gegeben, wie gerade wieder der grausige ""Ehrenmord"" - in islamischen Kulturen tolerierte Normalität - in Berlin gezeigt hat, der wohl jeden hier erschaudern lässt. Begangen von einem Türken, dessen Familie seine hochschwangere Freundin nicht mochte.",False,False,none,none,none,none,none,857754044263020,False
293,"Da brauchen wir demnächst keine trüffelschweine mehr,die Flüchtlinge finden einfach alles....super fachpersonal",False,False,none,none,none,none,none,1065238026847953,False
294,So viele liebe wessis (sehr lieb gemeint) die sich hier bedanken und mit umzugsgedanken splielen.dann kommt bitte schnell ehe all die schönen Wohnungen von diversen fachkräften bezogen werden.oh weh oh weh gelinde ausgedrückt,False,False,none,none,none,none,none,991290890909334,False
295,Nichts neues...gehört ja schon zum guten Ton solche anzeigen...versucht der pädophile Beck doch auch ständig....,True,True,True,True,True,none,none,1044362922268797,True
296,Ohne worte.wir deutsche schaffen uns selber ab. Immer rein mit dem kriminen.viehzeug.,False,False,none,none,none,none,none,945873008784456,False
297,"Warum halten die Gutmenschenweiber nicht ihr Unterteil hin? Dauert etwas länger, bei den vielen jungen Frischblut.",False,False,none,none,none,none,none,945950328776724,False
298,"Das Problem ist nicht der eine oder andere echte Flüchtling, sondern die Massenflutung Deutschlands!",False,False,none,none,none,none,none,1134105556627866,False
299,"Gerry, ja, feige sind die Einen, in den Rücken fallen tun einem die Anderen ('Deutsche') :-( Hilfe von außen kriegen wir hoffentlich auch.. .. die Deutsche Seele wird wohl aufstehen, wenn der Affenzirkus aus Zwangsislam und Gedöns noch mehr um sich greift, aber bis dahin.. .. glaub' ich ham wir nix zu lachen.",False,True,False,none,none,none,none,1044152838956472,False
300,"Das aller letzte was ich tun werde, ist auf ein Ostdeutschen zu hören. Wie könnte ich euch ernst nehmen, immerhin habt ihr die Existenz der Banane erst in den 90ern entdeckt ??????",False,False,none,none,none,none,none,1035122053192884,False
301,Paul ist ein Linksradikaler Steinewerfer der Autos und Barrikaden anzündet!!!,False,True,True,False,none,none,none,856791584359266,False
302,"Gerade in diesem Moment  sagen die bei RTL,  schlappe  für  Pegida.  Die lügenpresse hat sich mal wieder  zu Wort gemeldet",False,False,none,none,none,none,none,1053593904679032,False
303,"Die haben kollektiv einen an der Klatsche. Was kommt als nächstes - ""Oh..da hat einer was von 'Mord und Totschlag' gesagt am Wühltisch im Schlußverkauf-das ist Aufruf zur Gewalt ! ANZEIGEN ! SOFORT !..und da hinten-da habe ich ganz deutlich gehört wie jemand 'Der lacht sich tot' gesagt hat.Das ist Sterbehilfe oder billigendes in Kauf nehmen daß eine Person ums Leben kommt . ANZEIGEN ! SOFORT ! ..Ich mag mir nun gar nicht vorstellen auf welche kranken Ideen die Herrschaften kommen wenn man nun äußert "" Das Übel an der Wurzel packen"" -gilt das dann als Aufforderung zu sexuellen Übergriffen ?",False,False,none,none,none,none,none,1043590509012705,False
304,"Die Debatten bringen doch gar nichts - rechte  - linke - wo fängt rechts an und wo hört Nationalstolz auf - wir haben doch in Deutschland keine täglich  genannte Islamophobie sondern eher eine Deutschphopie - in allen Ländern die ich bis jetzt bereist habe, sind die Menschen verdammt stolz auf ihr Land, ihre Heimat. Sogar die ärmsten der Armen in Brasilien sind stolze Brasilianer. Nur wie Deutschen trauen es uns gar nicht in den Mund zu nehmen. Ist man schon ein Nazi ( was auch immer das überhaupt sein soll ) wenn man bei der Hymne aufsteht oder sogar noch die Kopfbedeckung abnimmt?  Ich bemerke, dass zur Zeit alle TV-Sender vermehrt Berichte über KZ's und Judenverfolgung laufen. Das fällt regelrecht auf, dass hier auf unser aller Bewustsein Einfluss genommen werden soll. Wir sollen uns schlecht fühlen und uns beschämt zurück ziehen. Das alles zeigt doch, dass die Leute, die unser Protest erreichen soll, noch immer nicht begriffen haben, worum es geht. Oder es ist Taktik - stell dich doof - dann brauchts Du dich nicht bewegen. Wie links sind die agressiven Gegendemonstranten - da sind sicher mehr arbeitscheue Subjekte dabei, die Randale wollen, als bei Pegida wirklich harte Rechte - das ist die dümmste Masche, die man gegen uns fahren kann.",False,False,none,none,none,none,none,856901607681597,False
305,"Wenn die Linken alles abfackeln, kurz und klein schlagen, Polizisten  bedrohen rumpöbeln warum forden Sie nicht, dass diese sich davon distanzieren sollen Herr Sylvester? Auf friedliche Pegidaanhänger verbal eindreschen ist bequemer. Außerdem ist noch gar nicht geklärt, wer diesen Anschlag in Tröglitz gemacht hat. Also mal schön den Ball flach halten und nicht so rumstänkern.",False,True,True,True,False,True,False,895514840486940,False
306,khaled b lag ermordet in einer blutlache  vor einer tür und  die polizei hat  ein gewaltverbrechen ausgeschlossen. typisch osten :),False,True,False,none,none,none,none,895570800481344,False
307,Wie sollen die armen Flüchtlinge denn nun anderen Flüchtlingen Toilettenbenutzungsgebühren abpressen. :-(,False,False,none,none,none,none,none,1111316178906804,False
308,"Liebe Leute Lesen ! Ganz oben steht ganz gross Fakebild ! Die Antifanten Spinner haben hier ein Ei ins Nest gelegt  und lachen sich jetzt kaputt was hier im Netz abgeht. Ist es denn zuviel verlangt, erst mal alles zu lesen dann zu überlegen ob man den Sinn dahinter verstanden hat, und erst dann evtl. wenn es sein muss darauf zu reagieren?  Diese überstudierte Masse bei Hooligans gegen Satzbau hat offenbar Langeweile und kann nix anders als spalten. Lasst es nicht zu das dies passiert. Sie wollen nur euch und vor allem sich selber beweisen wie dumm ihr Unstudierten doch seid. Aber nur weil Arbeiterklasse einfacher gestrickt ist und denkt, ist sie nicht dumm. Denn diese überstudierte Masse kann nix anderes ausser Schachtelsätze bauen. Lasst Euch also von denen nicht einreden schlecht zu sein und lasst euch nicht niedermachen. Das ist deren einziges Ziel. Also bitte tut uns allen den Gefallen erst ALLES lesen,  dann verstehen, Luft holen und dann gemäßigt  reagieren. Und ja der Weihnachtsmarkt in Dresden auf dem Altmarkt heisst schon IMMER STRIETZELMARKT . !",False,False,none,none,none,none,none,1012402748798148,False
309,"Ich habe munkeln hören (ob das stimmt weis ich nicht, aber man muss ja hierzulande und heutzutage schon mit ALLEM rechnen!), dass sogar geprüft wird, in welchen Privathaushalten noch Platz wäre, um Asylbewerber unterzubringen. Sollte man sowas wirklich in Erwägung ziehen, dann sage ich gleich schonmal folgendes: NICHT BEI MIR!!!",False,False,none,none,none,none,none,951531151551975,False
310,Der Steinmeier ist ja sowas an blöde. Fiel schon während der Ukraine- Krise mit seinen dummen Kommentaren auf,False,True,True,True,False,True,True,1007175305987559,False
311,Wieso können Afrikaner nicht einfach mal verhüten???Man kann doch keine haufenweise Kinder in die Welt setzen und null finanzielle Ausstattung haben?Die werden dann alle krank und sterben. China hat es richtig gemacht mit ihrer ein Kind politik.schaut euch an wo sie wirtschaftlich nun stehen! Alle mal sterilisieren. Sry aber ist doch so,False,False,none,none,none,none,none,1055264327845323,False
312,"Todenhöfer ist pro Salafist und IS, ich vertraue ihm nicht ...",False,True,False,none,none,none,none,894749620563462,False
313,"Ganz einfach 
HAUT AB UND KOMMT ERST NICHT IN UNSER LAND",False,False,none,none,none,none,none,1096073150431107,False
314,"Von wegen...""hat den Höhepunkt erreicht und ist jetzt im Auflösen begriffen""...
Hätten die staatlichen Politikwissenschaftler gern. Zum Studium der Politikwissenschaften gehört auch Geschichte... wohl nicht richtig aufgepasst beim Thema ""89er Wende""?
Großartig!
Euer Leipziger ??",False,False,none,none,none,none,none,856747901030301,False
315,"Unserer Tochter (10.Klasse) wurde auch in der Schule kund getan, dass alle Leute, die sich einer Pegida Veranstaltung anschließen dumme Nazis sind. Und das waren Worte einer Lehrerin im Fach Sozialkunde... was soll man da noch sagen?! ??",False,True,False,none,none,none,none,856748231030268,False
316,Müssen wir jetzt die Panzer aus der Garage holen um uns zu schützen. Langsam bekommt man Angst. Bekomme ich nicht was ich will werde ich wüdent und zerstöre alles .......................,False,False,none,none,none,none,none,982711535100603,False
317,Der Vergleich mit den Babys ist nicht ganz fair......Babys können sich beim besten Willen nicht selbst versorgen........diese sogenannten Flüchtlinge können zu hause bleiben und ihre Länder wieder aufbauen.......oder gegen ihresgleichen kämpfen.....und für ihr Auskommen sorgen.....dann brauchen sie sich hier nicht alimentieren lassen und wie die Babys fühlen.....oder...???,False,False,none,none,none,none,none,1111424808895941,False
318,Der versucht jetzt alles um nochmal richtig Kasse zu machen..,False,True,False,none,none,none,none,894678363903921,False
319,"Das war doppelmord, an maria Maria und ihrem Baby !!! wenn ich an die Tat denke werde ich immer wieder wütend, und aggressiv ....was die beiden in diesen Minuten durch gemacht haben kann man sich nicht vor stellen...diese Bestien , diese Mörder ....die beiden Türken sollten in der Hölle schmoren!!!!!!",False,True,True,False,none,none,none,857167690988322,False
320,"En Gin, wenn deine Kommentare hier gelöscht werden sollten , dann weil man soviel Dummheit nur schwer ertragen kann . Eine starke Gesellschaft könnte dies ertragen , aber eine manipulierte, zerrissene Gesellschaft kann damit nur schwer umgehen . Ich weiß En Gin das verstehst du nicht und ja du hast Langeweile und wenig Freunde und Freude in deinem Leben und deswegen musst du uns hier nen Ohr abkauen . Kein einziger Kommentar von dir ergibt Sinn, nur Mist den du vom Stapel lässt . Also geh am besten dahin wo du hergekommen bist ,  oder ist Deutschland doch nicht so scheisse ? Oder finanziert der deutsche Steuerzahler dein Leben , und du kannst womöglich nirgends anders hin ?",True,True,True,True,False,False,True,855480707823687,True
